record_id,drug_name,region,lat,lng,facility_type,facility_id,year,month,season,disease_season_flag,quantity_dispensed,stock_opening,stock_closing,reorder_triggered,price_per_unit_inr,total_value_inr,past_30d_usage,past_90d_usage
4be106dd-dd6c-452a-ba3c-ceb748abf553,Ondansetron,Vellore,12.9165,79.1325,Private Hospital,FAC_026,2024,11,Northeast Monsoon,0,1021,1629,1057,0,15,15315,902,3263
0aca2f77-5cbe-4f07-8cde-f43e45c707de,Ondansetron,Vellore,12.9165,79.1325,Private Hospital,FAC_026,2024,12,Northeast Monsoon,0,968,2321,2342,0,15,14520,1021,3182
1b66cadf-d4ea-4635-91ad-03cfcd193817,Ondansetron,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2023,1,Winter,0,575,1536,1311,0,15,8625,0,0
785d7f63-6e44-41cd-8359-595407c2d1b0,Ondansetron,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2023,2,Winter,0,663,1386,1240,0,15,9945,575,575
e17ae004-1752-4c2e-87e4-9b9eaddab850,Ondansetron,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2023,3,Pre-monsoon,0,813,2088,2188,0,15,12195,663,1238
51cf327e-2b1f-4ce9-98d5-fdcb3a5f5e8e,Ondansetron,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2023,4,Pre-monsoon,0,757,1958,1528,0,15,11355,813,2051
0654507d-9790-4337-b976-78bb248ca0a7,Ondansetron,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2023,5,Pre-monsoon,1,1300,2432,1813,0,15,19500,757,2233
9fac578e-a4c8-4869-9653-cffe27cb8fbd,Ondansetron,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2023,6,Southwest Monsoon,1,1212,2159,1936,0,15,18180,1300,2870
bf45e9ee-b138-4c1e-8bb9-e841187bb5c0,Ondansetron,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2023,7,Southwest Monsoon,0,752,2188,2199,0,15,11280,1212,3269
30ddb41b-fe48-4929-9c1f-df5de1b4d64a,Ondansetron,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2023,8,Southwest Monsoon,0,614,1012,628,0,15,9210,752,3264
257f9587-d6ab-49a3-8c83-fe2495edc258,Ondansetron,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2023,9,Southwest Monsoon,0,665,1974,1579,0,15,9975,614,2578
22d802b8-48f1-48d5-9f11-891881dd95eb,Ondansetron,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2023,10,Northeast Monsoon,0,718,1570,1399,0,15,10770,665,2031
493f15bc-4a00-4338-9ace-836a83d2cf22,Ondansetron,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2023,11,Northeast Monsoon,0,727,1347,1064,0,15,10905,718,1997
456ff110-836d-4296-8a44-d5ecb3b9c7f5,Ondansetron,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2023,12,Northeast Monsoon,0,731,1851,1612,0,15,10965,727,2110
7a118ec0-f8ae-4431-9096-fbcef5fe4e07,Ondansetron,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2024,1,Winter,0,683,1965,1864,0,15,10245,731,2176
3e4a5b7b-2a68-40fe-a82f-8f9b5d62bd8e,Ondansetron,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2024,2,Winter,0,658,1647,1713,0,15,9870,683,2141
89655725-7998-4989-80fe-4ea99c7f7c43,Ondansetron,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2024,3,Pre-monsoon,0,1028,2927,2627,0,15,15420,658,2072
3c0f55e6-5c75-4a7b-b3c1-781d2c2b0648,Ondansetron,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2024,4,Pre-monsoon,0,792,1246,1279,0,15,11880,1028,2369
9e763d6b-3374-43c9-bb9c-7ae8b71ca10f,Ondansetron,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2024,5,Pre-monsoon,1,1259,2438,1597,0,15,18885,792,2478
e45a4cae-5fd2-47d8-a97f-0269e32306f8,Ondansetron,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2024,6,Southwest Monsoon,1,1144,2795,2226,0,15,17160,1259,3079
3fe32e76-2183-4182-9ecb-f22d10f0b959,Ondansetron,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2024,7,Southwest Monsoon,0,650,1122,727,0,15,9750,1144,3195
78e7eef4-0088-4145-8013-3f8859fa902c,Ondansetron,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2024,8,Southwest Monsoon,0,684,2022,1923,0,15,10260,650,3053
38f54690-1fe6-436b-8e83-2b1fafa5f346,Ondansetron,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2024,9,Southwest Monsoon,0,728,1850,1457,0,15,10920,684,2478
c2d76868-ea3e-4726-a752-c2992349dd29,Ondansetron,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2024,10,Northeast Monsoon,0,501,990,1038,0,15,7515,728,2062
0a8bd6f5-5bed-42b2-a053-2fdc7fffc9bf,Ondansetron,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2024,11,Northeast Monsoon,0,533,1410,1273,0,15,7995,501,1913
210b42db-c332-460a-add9-e4e7e5a66d13,Ondansetron,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2024,12,Northeast Monsoon,0,631,1109,748,0,15,9465,533,1762
52de0df8-4c05-4711-b0e5-55689f91b4c9,Ondansetron,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2023,1,Winter,0,1245,3632,3599,0,15,18675,0,0
84269218-26e5-4915-a95f-89a7d1978479,Ondansetron,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2023,2,Winter,0,1164,2182,1951,0,15,17460,1245,1245
504456af-532c-4b35-b697-ec59b27f6b60,Ondansetron,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2023,3,Pre-monsoon,0,1475,2614,1609,0,15,22125,1164,2409
882709d7-972e-4fef-af0d-8413369ccfdb,Ondansetron,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2023,4,Pre-monsoon,0,939,2615,2084,0,15,14085,1475,3884
747a1308-8364-47b9-a32a-af9592d9d482,Ondansetron,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2023,5,Pre-monsoon,1,1821,3040,2053,0,15,27315,939,3578
1105c776-ab2f-45cb-8db3-efa4cf0f17d9,Ondansetron,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2023,6,Southwest Monsoon,1,2521,6349,6138,0,15,37815,1821,4235
2327bfaf-f874-438d-afed-105068cc593f,Ondansetron,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2023,7,Southwest Monsoon,0,1231,2327,2439,0,15,18465,2521,5281
3ec37021-197e-432d-9a5f-08b63836df22,Ondansetron,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2023,8,Southwest Monsoon,0,1368,2836,3058,0,15,20520,1231,5573
e923d39a-16cb-4467-8116-ebf9c980ffeb,Ondansetron,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2023,9,Southwest Monsoon,0,1579,4520,4466,0,15,23685,1368,5120
0602cd60-153b-4452-b756-1e1d0c0f8172,Ondansetron,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2023,10,Northeast Monsoon,0,1082,1625,1393,0,15,16230,1579,4178
4fb31f7a-51f8-47d5-b41f-2d20d0513c79,Ondansetron,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2023,11,Northeast Monsoon,0,1190,2133,2345,0,15,17850,1082,4029
0e7d1709-1b29-4dd2-82d9-8b3c125e9d4a,Ondansetron,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2023,12,Northeast Monsoon,0,1158,2248,1898,0,15,17370,1190,3851
87b55b57-b3cf-4606-aba0-170e4fec0d47,Ondansetron,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2024,1,Winter,0,853,2437,1854,0,15,12795,1158,3430
029ef053-1396-4f54-bdab-d88109a9ed0f,Ondansetron,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2024,2,Winter,0,1151,2593,2324,0,15,17265,853,3201
337356b9-cbb4-4282-beb5-ddc971f54c56,Ondansetron,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2024,3,Pre-monsoon,0,1367,3093,2849,0,15,20505,1151,3162
429e653a-bd4f-457a-8bf3-905c431482b7,Ondansetron,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2024,4,Pre-monsoon,0,1305,2604,2008,0,15,19575,1367,3371
709be4ab-5409-45f6-b3f2-219b3acd9420,Ondansetron,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2024,5,Pre-monsoon,1,2243,3434,2199,0,15,33645,1305,3823
3d9c1f71-7361-4c2f-a18a-ae8cc481c24b,Ondansetron,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2024,6,Southwest Monsoon,1,1937,5404,5118,0,15,29055,2243,4915
0ec1af76-ebcf-4495-863d-0c5961bcac60,Ondansetron,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2024,7,Southwest Monsoon,0,1089,2250,1985,0,15,16335,1937,5485
4ba92184-1569-4d8b-afe4-9b28070e4043,Ondansetron,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2024,8,Southwest Monsoon,0,1437,2908,2693,0,15,21555,1089,5269
7ed4a815-8ca6-40ca-af5d-4b2de8c9fb14,Ondansetron,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2024,9,Southwest Monsoon,0,1117,3141,2549,0,15,16755,1437,4463
2b3e0fff-cc18-49c8-a1b0-660ea220f959,Ondansetron,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2024,10,Northeast Monsoon,0,1261,3181,2862,0,15,18915,1117,3643
8edade2a-ec91-43eb-880c-3e34f5c7e491,Ondansetron,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2024,11,Northeast Monsoon,0,1237,3013,3153,0,15,18555,1261,3815
925db60a-23c5-4128-b9da-812901cb8a3d,Ondansetron,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2024,12,Northeast Monsoon,0,1472,3085,2895,0,15,22080,1237,3615
fd6cca94-4707-4f7a-a6c3-17ed569edd3b,Ondansetron,Erode,11.341,77.7172,Government Hospital,FAC_029,2023,1,Winter,0,3108,5407,5686,0,15,46620,0,0
5196606c-d65b-451e-b39e-ff29ab6ab499,Ondansetron,Erode,11.341,77.7172,Government Hospital,FAC_029,2023,2,Winter,0,2185,5706,4990,0,15,32775,3108,3108
d6da4e07-22b9-4041-8066-97ca9c1faaf0,Ondansetron,Erode,11.341,77.7172,Government Hospital,FAC_029,2023,3,Pre-monsoon,0,2229,4239,3586,0,15,33435,2185,5293
3524cee5-711a-4818-9d49-26d5f09458b5,Ondansetron,Erode,11.341,77.7172,Government Hospital,FAC_029,2023,4,Pre-monsoon,0,2948,6624,5406,0,15,44220,2229,7522
f584804c-8169-48aa-aca5-6c0636827e33,Ondansetron,Erode,11.341,77.7172,Government Hospital,FAC_029,2023,5,Pre-monsoon,1,4567,8018,8569,0,15,68505,2948,7362
81a801b5-314d-4a7a-b15d-ededf0ab07ce,Ondansetron,Erode,11.341,77.7172,Government Hospital,FAC_029,2023,6,Southwest Monsoon,1,4297,10101,7160,0,15,64455,4567,9744
cf0bdd48-f356-47dd-9043-999461ebbb3d,Ondansetron,Erode,11.341,77.7172,Government Hospital,FAC_029,2023,7,Southwest Monsoon,0,3126,5066,4001,0,15,46890,4297,11812
41474289-023c-4002-bc03-74fe30e4fb8f,Ondansetron,Erode,11.341,77.7172,Government Hospital,FAC_029,2023,8,Southwest Monsoon,0,2789,6454,4857,0,15,41835,3126,11990
0bee9185-4072-4dac-9420-50b6b311928c,Ondansetron,Erode,11.341,77.7172,Government Hospital,FAC_029,2023,9,Southwest Monsoon,0,2734,6580,4734,0,15,41010,2789,10212
f7702058-ee1e-4f5d-9194-5a4d7460489a,Ondansetron,Erode,11.341,77.7172,Government Hospital,FAC_029,2023,10,Northeast Monsoon,0,3030,6221,6077,0,15,45450,2734,8649
ac481993-98ab-490f-8d28-3eb77fe8ddd3,Ondansetron,Erode,11.341,77.7172,Government Hospital,FAC_029,2023,11,Northeast Monsoon,0,2560,4445,4018,0,15,38400,3030,8553
d32b49a3-0fa4-48b1-9750-b28564bd8b41,Ondansetron,Erode,11.341,77.7172,Government Hospital,FAC_029,2023,12,Northeast Monsoon,0,3351,5614,4241,0,15,50265,2560,8324
e8a1a489-65ba-4e16-bed7-3d35eb0aabba,Ondansetron,Erode,11.341,77.7172,Government Hospital,FAC_029,2024,1,Winter,0,2392,6690,7015,0,15,35880,3351,8941
c92d93bc-af47-4e0f-b6f8-b64200bd48bd,Ondansetron,Erode,11.341,77.7172,Government Hospital,FAC_029,2024,2,Winter,0,2980,6304,4330,0,15,44700,2392,8303
34d71c75-5d0c-4acb-8ba2-375d06f3233f,Ondansetron,Erode,11.341,77.7172,Government Hospital,FAC_029,2024,3,Pre-monsoon,0,3296,7867,6496,0,15,49440,2980,8723
4e0f771d-f876-43af-a228-4fc71323080a,Ondansetron,Erode,11.341,77.7172,Government Hospital,FAC_029,2024,4,Pre-monsoon,0,2152,5374,4993,0,15,32280,3296,8668
7d8cd92b-fe43-4df3-a0c5-ddc61b672c4b,Ondansetron,Erode,11.341,77.7172,Government Hospital,FAC_029,2024,5,Pre-monsoon,1,4374,8087,5987,0,15,65610,2152,8428
45d498c4-8001-41a9-95db-9e861e90f610,Ondansetron,Erode,11.341,77.7172,Government Hospital,FAC_029,2024,6,Southwest Monsoon,1,5402,13518,13686,0,15,81030,4374,9822
bed62c1c-c436-4778-9c0b-f42fea8e6be7,Ondansetron,Erode,11.341,77.7172,Government Hospital,FAC_029,2024,7,Southwest Monsoon,0,3183,7857,6122,0,15,47745,5402,11928
7e966436-ddac-4acf-b213-69207366cb07,Ondansetron,Erode,11.341,77.7172,Government Hospital,FAC_029,2024,8,Southwest Monsoon,0,2643,6432,5287,0,15,39645,3183,12959
23ececfd-31b8-4ce8-b663-41986f78925a,Ondansetron,Erode,11.341,77.7172,Government Hospital,FAC_029,2024,9,Southwest Monsoon,0,2414,6387,5088,0,15,36210,2643,11228
60abfac2-b57e-4e8b-9feb-728ef2049932,Ondansetron,Erode,11.341,77.7172,Government Hospital,FAC_029,2024,10,Northeast Monsoon,0,3102,6660,4700,0,15,46530,2414,8240
f48555f2-3c0e-40e2-b5e3-7196e7bc45c5,Ondansetron,Erode,11.341,77.7172,Government Hospital,FAC_029,2024,11,Northeast Monsoon,0,3194,7968,7524,0,15,47910,3102,8159
26752337-83eb-422f-aa71-a6acd91d35cc,Ondansetron,Erode,11.341,77.7172,Government Hospital,FAC_029,2024,12,Northeast Monsoon,0,2239,3449,3229,0,15,33585,3194,8710
8efc8310-f0e7-44e7-985d-109f504cf9a0,Ondansetron,Erode,11.341,77.7172,Private Hospital,FAC_030,2023,1,Winter,0,1549,2549,1750,0,15,23235,0,0
8b2aa3fc-d2e9-43d0-9c74-c2414287e3b9,Ondansetron,Erode,11.341,77.7172,Private Hospital,FAC_030,2023,2,Winter,0,1954,3244,3027,0,15,29310,1549,1549
65609035-c6d1-4219-9b69-9f7be8a345a9,Ondansetron,Erode,11.341,77.7172,Private Hospital,FAC_030,2023,3,Pre-monsoon,0,2069,5463,4090,0,15,31035,1954,3503
b3c47d82-a917-43ad-8186-c1a9363def32,Ondansetron,Erode,11.341,77.7172,Private Hospital,FAC_030,2023,4,Pre-monsoon,0,1806,3447,3051,0,15,27090,2069,5572
8ff632ef-1b36-4f70-986b-df105961fc4b,Ondansetron,Erode,11.341,77.7172,Private Hospital,FAC_030,2023,5,Pre-monsoon,1,3541,9831,9597,0,15,53115,1806,5829
4c37ecfc-a977-41b8-9bff-63f0c127ca20,Ondansetron,Erode,11.341,77.7172,Private Hospital,FAC_030,2023,6,Southwest Monsoon,1,2871,4982,5088,0,15,43065,3541,7416
974235ad-54d4-438e-acca-e21e7681b757,Ondansetron,Erode,11.341,77.7172,Private Hospital,FAC_030,2023,7,Southwest Monsoon,0,1291,2098,2182,0,15,19365,2871,8218
c006d1c3-8063-4baa-83cc-dcbce315f304,Ondansetron,Erode,11.341,77.7172,Private Hospital,FAC_030,2023,8,Southwest Monsoon,0,1770,2905,2986,0,15,26550,1291,7703
25706aae-820d-4e52-beeb-bf94447af67f,Ondansetron,Erode,11.341,77.7172,Private Hospital,FAC_030,2023,9,Southwest Monsoon,0,1908,5100,4403,0,15,28620,1770,5932
7159d9ac-6036-4e55-ab02-f63b5f29c213,Ondansetron,Erode,11.341,77.7172,Private Hospital,FAC_030,2023,10,Northeast Monsoon,0,1812,3522,3334,0,15,27180,1908,4969
ab283c3e-089f-4460-b943-5229bb1e7d67,Ondansetron,Erode,11.341,77.7172,Private Hospital,FAC_030,2023,11,Northeast Monsoon,0,1562,4412,4318,0,15,23430,1812,5490
2a7641af-4140-4897-9fda-280d62f2f3f4,Ondansetron,Erode,11.341,77.7172,Private Hospital,FAC_030,2023,12,Northeast Monsoon,0,1375,3172,3285,0,15,20625,1562,5282
55cf5697-0018-46fe-92c0-99e2f2258680,Ondansetron,Erode,11.341,77.7172,Private Hospital,FAC_030,2024,1,Winter,0,1745,4039,3658,0,15,26175,1375,4749
635dcca8-d2c4-456f-ba17-30c8cfe237cd,Ondansetron,Erode,11.341,77.7172,Private Hospital,FAC_030,2024,2,Winter,0,2145,6407,5480,0,15,32175,1745,4682
629ab576-5661-437a-8901-202a84a08312,Ondansetron,Erode,11.341,77.7172,Private Hospital,FAC_030,2024,3,Pre-monsoon,0,2247,3398,3369,0,15,33705,2145,5265
530661ec-5051-414d-9ac1-3943a84abb36,Ondansetron,Erode,11.341,77.7172,Private Hospital,FAC_030,2024,4,Pre-monsoon,0,2227,3707,2802,0,15,33405,2247,6137
32cad444-3e0e-4b22-a15c-e357eafec2b5,Ondansetron,Erode,11.341,77.7172,Private Hospital,FAC_030,2024,5,Pre-monsoon,1,2820,6583,4757,0,15,42300,2227,6619
d3d322bb-b2df-40be-8222-053dba854fa8,Ondansetron,Erode,11.341,77.7172,Private Hospital,FAC_030,2024,6,Southwest Monsoon,1,2657,5218,4088,0,15,39855,2820,7294
bc93f5bc-2525-407a-93e0-1b631d6ff70f,Ondansetron,Erode,11.341,77.7172,Private Hospital,FAC_030,2024,7,Southwest Monsoon,0,2031,3453,3560,0,15,30465,2657,7704
81f560b2-cc3e-4a6e-b773-ccd4aadf2353,Ondansetron,Erode,11.341,77.7172,Private Hospital,FAC_030,2024,8,Southwest Monsoon,0,2071,3109,3140,0,15,31065,2031,7508
8f6495cd-b485-4ece-a9b6-f313d91bcf48,Ondansetron,Erode,11.341,77.7172,Private Hospital,FAC_030,2024,9,Southwest Monsoon,0,2004,3540,3811,0,15,30060,2071,6759
e3db0ba9-20e3-436b-a27d-294c6eaf2eb5,Ondansetron,Erode,11.341,77.7172,Private Hospital,FAC_030,2024,10,Northeast Monsoon,0,1319,3789,3456,0,15,19785,2004,6106
a46e50ee-9a42-4e02-ade2-57bec7152985,Ondansetron,Erode,11.341,77.7172,Private Hospital,FAC_030,2024,11,Northeast Monsoon,0,1645,4042,3601,0,15,24675,1319,5394
9cac1c0d-bfc8-46e5-ae90-5bb350a8edf8,Ondansetron,Erode,11.341,77.7172,Private Hospital,FAC_030,2024,12,Northeast Monsoon,0,1882,5171,4735,0,15,28230,1645,4968
489844df-4eac-4d21-b3d1-35a3f0273382,Ondansetron,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2023,1,Winter,0,533,1309,1071,0,15,7995,0,0
deed5443-2863-4831-af44-2b9771a95508,Ondansetron,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2023,2,Winter,0,554,1554,1539,0,15,8310,533,533
a87acc80-f793-4a71-a1ef-66e4dfddd60c,Ondansetron,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2023,3,Pre-monsoon,0,507,1349,1048,0,15,7605,554,1087
a9cfe423-4ba7-4f42-8085-1bb2521264eb,Ondansetron,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2023,4,Pre-monsoon,0,521,1121,816,0,15,7815,507,1594
f262f1ef-05a5-4aa6-bb71-5af8ad8145d7,Ondansetron,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2023,5,Pre-monsoon,1,854,1660,1200,0,15,12810,521,1582
cb0c9887-f99e-4b80-93e8-3a332db1cc09,Ondansetron,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2023,6,Southwest Monsoon,1,930,2246,2193,0,15,13950,854,1882
d2466388-0b9b-4f8e-be11-912c67e92acb,Ondansetron,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2023,7,Southwest Monsoon,0,520,1120,823,0,15,7800,930,2305
a183cbf4-16fe-4ecc-b391-98164a6d556f,Ondansetron,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2023,8,Southwest Monsoon,0,501,807,538,0,15,7515,520,2304
70cc4a9f-5d05-4f9d-976e-94e2bc81ecc1,Ondansetron,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2023,9,Southwest Monsoon,0,476,932,626,0,15,7140,501,1951
04fc5e6e-5208-4909-a7b2-a17d5c5b4e17,Ondansetron,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2023,10,Northeast Monsoon,0,503,969,893,0,15,7545,476,1497
10373875-eb78-4f2f-9d05-bc744fd76b4a,Ondansetron,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2023,11,Northeast Monsoon,0,533,1224,1232,0,15,7995,503,1480
e75c6af2-210e-4132-9ca2-28270ca3cbb5,Ondansetron,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2023,12,Northeast Monsoon,0,516,861,840,0,15,7740,533,1512
89d8f5be-1e4c-4da7-aeb1-26011b46a291,Ondansetron,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2024,1,Winter,0,525,1525,1590,0,15,7875,516,1552
426cb4e4-23d9-47b8-aaf2-c70491a5bc9f,Ondansetron,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2024,2,Winter,0,597,1404,1449,0,15,8955,525,1574
1c96c8b5-770e-4f1e-953c-4369c417a47b,Ondansetron,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2024,3,Pre-monsoon,0,516,1444,1124,0,15,7740,597,1638
3ba51bd2-07f2-446e-9986-1e5b407033f5,Ondansetron,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2024,4,Pre-monsoon,0,448,1251,1117,0,15,6720,516,1638
dca30a35-9ce9-49fe-9d5d-f0fb83aae820,Ondansetron,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2024,5,Pre-monsoon,1,955,2614,2294,0,15,14325,448,1561
5917beba-2f64-483b-92d4-64d906cff98d,Ondansetron,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2024,6,Southwest Monsoon,1,671,1619,1739,0,15,10065,955,1919
72c7adf1-6785-41a6-934e-d43feaa0b931,Ondansetron,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2024,7,Southwest Monsoon,0,416,797,764,0,15,6240,671,2074
793b086e-abdd-4e48-8f7c-95c15f9a10d5,Ondansetron,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2024,8,Southwest Monsoon,0,522,858,568,0,15,7830,416,2042
946e2217-7256-4247-916b-8287ba1178e8,Ondansetron,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2024,9,Southwest Monsoon,0,535,1362,1040,0,15,8025,522,1609
4daa885c-fdab-4302-a0d7-96c7beda39ba,Ondansetron,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2024,10,Northeast Monsoon,0,404,939,676,0,15,6060,535,1473
3e50e58d-0e30-492c-9942-fb729ea642ba,Ondansetron,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2024,11,Northeast Monsoon,0,468,1316,1166,0,15,7020,404,1461
572bdc53-a724-400f-b1a1-1353a9d25c66,Ondansetron,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2024,12,Northeast Monsoon,0,451,690,653,0,15,6765,468,1407
3b4fc3d6-d1cd-48d7-99e2-2a0d01d31369,Ondansetron,Erode,11.341,77.7172,Pharmacy,FAC_032,2023,1,Winter,0,504,1289,964,0,15,7560,0,0
348595fc-0829-4e2c-b5af-5cff425087b9,Ondansetron,Erode,11.341,77.7172,Pharmacy,FAC_032,2023,2,Winter,0,620,1253,928,0,15,9300,504,504
4007041b-ad88-468d-9f41-e21ecd752701,Ondansetron,Erode,11.341,77.7172,Pharmacy,FAC_032,2023,3,Pre-monsoon,0,601,1046,807,0,15,9015,620,1124
b80fc24a-a176-41b1-8ca5-3082a1575670,Ondansetron,Erode,11.341,77.7172,Pharmacy,FAC_032,2023,4,Pre-monsoon,0,542,1255,967,0,15,8130,601,1725
47f04464-e35b-49b0-b9f3-22ee79187cd6,Ondansetron,Erode,11.341,77.7172,Pharmacy,FAC_032,2023,5,Pre-monsoon,1,848,1394,1045,0,15,12720,542,1763
717c1fab-b920-46ac-b431-01dd0f0c3b8b,Ondansetron,Erode,11.341,77.7172,Pharmacy,FAC_032,2023,6,Southwest Monsoon,1,736,1155,1176,0,15,11040,848,1991
b6a30c8a-b084-44f5-8fcd-0e1036d1d0b8,Ondansetron,Erode,11.341,77.7172,Pharmacy,FAC_032,2023,7,Southwest Monsoon,0,659,1255,1319,0,15,9885,736,2126
153e8604-039b-4404-95a7-ffca5e7684da,Ondansetron,Erode,11.341,77.7172,Pharmacy,FAC_032,2023,8,Southwest Monsoon,0,592,1686,1564,0,15,8880,659,2243
b2833713-662b-4c18-8848-3e2c5045db70,Ondansetron,Erode,11.341,77.7172,Pharmacy,FAC_032,2023,9,Southwest Monsoon,0,486,730,545,0,15,7290,592,1987
8a77b41c-b939-4589-9a67-ab345e8679b9,Ondansetron,Erode,11.341,77.7172,Pharmacy,FAC_032,2023,10,Northeast Monsoon,0,602,1525,1604,0,15,9030,486,1737
00e90b17-adc0-4cf2-b4dc-2d61a5e99dbd,Ondansetron,Erode,11.341,77.7172,Pharmacy,FAC_032,2023,11,Northeast Monsoon,0,538,1486,1407,0,15,8070,602,1680
0d2f0f5f-2d1e-4ea8-ab1a-47660fc52b1a,Ondansetron,Erode,11.341,77.7172,Pharmacy,FAC_032,2023,12,Northeast Monsoon,0,520,1294,1194,0,15,7800,538,1626
71f9d98d-a8c9-4b9c-b234-3dfa28ff1202,Ondansetron,Erode,11.341,77.7172,Pharmacy,FAC_032,2024,1,Winter,0,579,1399,1024,0,15,8685,520,1660
fa0e5102-177d-47ba-b5e0-0a7177a72b24,Ondansetron,Erode,11.341,77.7172,Pharmacy,FAC_032,2024,2,Winter,0,483,1012,977,0,15,7245,579,1637
523bc3f0-39a4-4cb7-b97b-af578c02c73b,Ondansetron,Erode,11.341,77.7172,Pharmacy,FAC_032,2024,3,Pre-monsoon,0,515,899,750,0,15,7725,483,1582
eec3db46-7c63-423e-a1fd-348530dd9daf,Ondansetron,Erode,11.341,77.7172,Pharmacy,FAC_032,2024,4,Pre-monsoon,0,553,1191,925,0,15,8295,515,1577
fea5eadc-a883-48a4-8f03-c44d32e16011,Ondansetron,Erode,11.341,77.7172,Pharmacy,FAC_032,2024,5,Pre-monsoon,1,854,1571,1621,0,15,12810,553,1551
dea2ee20-abd6-40bb-afd8-91c69c7d3bce,Ondansetron,Erode,11.341,77.7172,Pharmacy,FAC_032,2024,6,Southwest Monsoon,1,1016,3037,2514,0,15,15240,854,1922
f55eaf15-30ec-4181-8cd8-8acf7a307cd2,Ondansetron,Erode,11.341,77.7172,Pharmacy,FAC_032,2024,7,Southwest Monsoon,0,696,1954,1848,0,15,10440,1016,2423
