region,lat,lng,drug_name,facility_type,month,year,season,disease_season_flag,population_est,facility_count,disease_prevalence_index,total_quantity_demanded,total_quantity_supplied,supply_gap,demand_per_capita,demand_score
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Primary Health Centre,9,2024,Southwest Monsoon,0,500000,85,0.1506,820,738,0.1,0.00164,0.0312
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Primary Health Centre,10,2024,Northeast Monsoon,1,500000,85,0.1226,1369,1187,0.1329,0.002738,0.0543
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Primary Health Centre,11,2024,Northeast Monsoon,1,500000,85,0.4522,1126,1013,0.1004,0.002252,0.0441
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Primary Health Centre,12,2024,Northeast Monsoon,1,500000,85,0.2895,1193,1095,0.0821,0.002386,0.0469
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Pharmacy,2,2023,Winter,0,500000,85,0.0778,2165,2090,0.0346,0.00433,0.0877
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Pharmacy,3,2023,Pre-monsoon,0,500000,85,0.1181,1468,1472,0.0,0.002936,0.0584
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Pharmacy,4,2023,Pre-monsoon,0,500000,85,0.1224,3300,3346,0.0,0.0066,0.1354
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Pharmacy,5,2023,Pre-monsoon,1,500000,85,0.1841,3487,3132,0.1018,0.006974,0.1433
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Pharmacy,6,2023,Southwest Monsoon,1,500000,85,0.4736,4054,3960,0.0232,0.008108,0.1671
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Pharmacy,7,2023,Southwest Monsoon,0,500000,85,0.0835,3314,3205,0.0329,0.006628,0.136
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Pharmacy,8,2023,Southwest Monsoon,0,500000,85,0.1755,843,779,0.0759,0.001686,0.0322
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Pharmacy,9,2023,Southwest Monsoon,0,500000,85,0.1199,3175,3006,0.0532,0.00635,0.1302
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Pharmacy,10,2023,Northeast Monsoon,1,500000,85,0.1776,6959,6150,0.1163,0.013918,0.2891
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Pharmacy,11,2023,Northeast Monsoon,1,500000,85,0.3844,5309,4811,0.0938,0.010618,0.2198
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Pharmacy,12,2023,Northeast Monsoon,1,500000,85,0.3254,7411,6513,0.1212,0.014822,0.3081
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Pharmacy,1,2024,Winter,1,500000,85,0.3727,5380,5417,0.0,0.01076,0.2228
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Pharmacy,2,2024,Winter,0,500000,85,0.1098,1278,1132,0.1142,0.002556,0.0505
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Pharmacy,3,2024,Pre-monsoon,0,500000,85,0.2243,3517,3095,0.12,0.007034,0.1445
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Pharmacy,4,2024,Pre-monsoon,0,500000,85,0.299,3153,2900,0.0802,0.006306,0.1292
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Pharmacy,5,2024,Pre-monsoon,1,500000,85,0.1102,5436,5007,0.0789,0.010872,0.2252
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Pharmacy,6,2024,Southwest Monsoon,1,500000,85,0.2557,1774,1554,0.124,0.003548,0.0713
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Pharmacy,7,2024,Southwest Monsoon,0,500000,85,0.0538,3718,3284,0.1167,0.007436,0.153
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Pharmacy,8,2024,Southwest Monsoon,0,500000,85,0.0559,4894,4814,0.0163,0.009788,0.2024
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Pharmacy,9,2024,Southwest Monsoon,0,500000,85,0.3483,4068,4134,0.0,0.008136,0.1677
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Pharmacy,10,2024,Northeast Monsoon,1,500000,85,0.4598,6299,5529,0.1222,0.012598,0.2614
Thoothukudi,8.7642,78.1348,Ciprofloxacin,Pharmacy,12,2024,Northeast Monsoon,1,500000,85,0.2176,2526,2467,0.0234,0.005052,0.1029
Thoothukudi,8.7642,78.1348,Insulin,Government Hospital,1,2023,Winter,0,500000,85,0.1188,1792,1622,0.0949,0.003584,0.0721
Thoothukudi,8.7642,78.1348,Insulin,Government Hospital,2,2023,Winter,0,500000,85,0.0568,2437,2447,0.0,0.004874,0.0992
Thoothukudi,8.7642,78.1348,Insulin,Government Hospital,3,2023,Pre-monsoon,0,500000,85,0.1721,3572,3599,0.0,0.007144,0.1468
Thoothukudi,8.7642,78.1348,Insulin,Government Hospital,4,2023,Pre-monsoon,0,500000,85,0.1091,3801,3273,0.1389,0.007602,0.1565
Thoothukudi,8.7642,78.1348,Insulin,Government Hospital,7,2023,Southwest Monsoon,0,500000,85,0.2301,4632,3955,0.1462,0.009264,0.1914
Thoothukudi,8.7642,78.1348,Insulin,Government Hospital,8,2023,Southwest Monsoon,0,500000,85,0.2392,2081,1925,0.075,0.004162,0.0842
Thoothukudi,8.7642,78.1348,Insulin,Government Hospital,9,2023,Southwest Monsoon,0,500000,85,0.2051,4603,3912,0.1501,0.009206,0.1902
Thoothukudi,8.7642,78.1348,Insulin,Government Hospital,10,2023,Northeast Monsoon,1,500000,85,0.4721,1507,1520,0.0,0.003014,0.0601
Thoothukudi,8.7642,78.1348,Insulin,Government Hospital,11,2023,Northeast Monsoon,1,500000,85,0.4837,2978,2941,0.0124,0.005956,0.1219
Thoothukudi,8.7642,78.1348,Insulin,Government Hospital,12,2023,Northeast Monsoon,0,500000,85,0.0526,1353,1379,0.0,0.002706,0.0536
Thoothukudi,8.7642,78.1348,Insulin,Government Hospital,1,2024,Winter,0,500000,85,0.0907,610,589,0.0344,0.00122,0.0224
Thoothukudi,8.7642,78.1348,Insulin,Government Hospital,2,2024,Winter,0,500000,85,0.3068,4893,4650,0.0497,0.009786,0.2023
Thoothukudi,8.7642,78.1348,Insulin,Government Hospital,3,2024,Pre-monsoon,0,500000,85,0.1966,3298,2827,0.1428,0.006596,0.1353
Thoothukudi,8.7642,78.1348,Insulin,Government Hospital,4,2024,Pre-monsoon,0,500000,85,0.1013,1612,1626,0.0,0.003224,0.0645
Thoothukudi,8.7642,78.1348,Insulin,Government Hospital,5,2024,Pre-monsoon,0,500000,85,0.2744,1785,1579,0.1154,0.00357,0.0718
Thoothukudi,8.7642,78.1348,Insulin,Government Hospital,6,2024,Southwest Monsoon,0,500000,85,0.1561,1196,1020,0.1472,0.002392,0.047
Thoothukudi,8.7642,78.1348,Insulin,Government Hospital,7,2024,Southwest Monsoon,0,500000,85,0.1485,3205,2780,0.1326,0.00641,0.1314
Thoothukudi,8.7642,78.1348,Insulin,Government Hospital,8,2024,Southwest Monsoon,0,500000,85,0.276,2656,2622,0.0128,0.005312,0.1084
Thoothukudi,8.7642,78.1348,Insulin,Government Hospital,9,2024,Southwest Monsoon,0,500000,85,0.0632,1752,1617,0.0771,0.003504,0.0704
Thoothukudi,8.7642,78.1348,Insulin,Government Hospital,10,2024,Northeast Monsoon,1,500000,85,0.2998,5056,4302,0.1491,0.010112,0.2092
Thoothukudi,8.7642,78.1348,Insulin,Government Hospital,12,2024,Northeast Monsoon,0,500000,85,0.0801,1496,1476,0.0134,0.002992,0.0596
Thoothukudi,8.7642,78.1348,Insulin,Private Hospital,1,2023,Winter,0,500000,85,0.1438,2754,2419,0.1216,0.005508,0.1125
Thoothukudi,8.7642,78.1348,Insulin,Private Hospital,2,2023,Winter,0,500000,85,0.0851,2369,2096,0.1152,0.004738,0.0963
Thoothukudi,8.7642,78.1348,Insulin,Private Hospital,4,2023,Pre-monsoon,0,500000,85,0.2367,2459,2496,0.0,0.004918,0.1001
Thoothukudi,8.7642,78.1348,Insulin,Private Hospital,6,2023,Southwest Monsoon,0,500000,85,0.1172,2649,2610,0.0147,0.005298,0.1081
Thoothukudi,8.7642,78.1348,Insulin,Private Hospital,7,2023,Southwest Monsoon,0,500000,85,0.2026,2146,2023,0.0573,0.004292,0.0869
Thoothukudi,8.7642,78.1348,Insulin,Private Hospital,8,2023,Southwest Monsoon,0,500000,85,0.0593,2577,2590,0.0,0.005154,0.105
Thoothukudi,8.7642,78.1348,Insulin,Private Hospital,9,2023,Southwest Monsoon,0,500000,85,0.1236,3011,2731,0.093,0.006022,0.1233
Thoothukudi,8.7642,78.1348,Insulin,Private Hospital,10,2023,Northeast Monsoon,1,500000,85,0.1857,3020,2937,0.0275,0.00604,0.1237
Thoothukudi,8.7642,78.1348,Insulin,Private Hospital,11,2023,Northeast Monsoon,1,500000,85,0.2269,4082,4010,0.0176,0.008164,0.1683
Thoothukudi,8.7642,78.1348,Insulin,Private Hospital,12,2023,Northeast Monsoon,0,500000,85,0.1323,2352,2053,0.1271,0.004704,0.0956
Thoothukudi,8.7642,78.1348,Insulin,Private Hospital,2,2024,Winter,0,500000,85,0.1754,2378,2041,0.1417,0.004756,0.0967
Thoothukudi,8.7642,78.1348,Insulin,Private Hospital,3,2024,Pre-monsoon,0,500000,85,0.2238,2198,1973,0.1024,0.004396,0.0891
Thoothukudi,8.7642,78.1348,Insulin,Private Hospital,4,2024,Pre-monsoon,0,500000,85,0.1366,2775,2620,0.0559,0.00555,0.1134
Thoothukudi,8.7642,78.1348,Insulin,Private Hospital,5,2024,Pre-monsoon,0,500000,85,0.0911,2351,2053,0.1268,0.004702,0.0955
Thoothukudi,8.7642,78.1348,Insulin,Private Hospital,6,2024,Southwest Monsoon,0,500000,85,0.325,2198,2208,0.0,0.004396,0.0891
Thoothukudi,8.7642,78.1348,Insulin,Private Hospital,8,2024,Southwest Monsoon,0,500000,85,0.2651,2499,2495,0.0016,0.004998,0.1018
Thoothukudi,8.7642,78.1348,Insulin,Private Hospital,9,2024,Southwest Monsoon,0,500000,85,0.2156,3022,2661,0.1195,0.006044,0.1237
Thoothukudi,8.7642,78.1348,Insulin,Private Hospital,10,2024,Northeast Monsoon,1,500000,85,0.3804,2500,2464,0.0144,0.005,0.1018
Thoothukudi,8.7642,78.1348,Insulin,Private Hospital,11,2024,Northeast Monsoon,1,500000,85,0.4326,3534,3289,0.0693,0.007068,0.1452
Thoothukudi,8.7642,78.1348,Insulin,Private Hospital,12,2024,Northeast Monsoon,0,500000,85,0.2063,2751,2426,0.1181,0.005502,0.1123
Thoothukudi,8.7642,78.1348,Insulin,Primary Health Centre,1,2023,Winter,0,500000,85,0.1772,4042,3815,0.0562,0.008084,0.1666
Thoothukudi,8.7642,78.1348,Insulin,Primary Health Centre,2,2023,Winter,0,500000,85,0.0832,2291,2321,0.0,0.004582,0.093
Thoothukudi,8.7642,78.1348,Insulin,Primary Health Centre,3,2023,Pre-monsoon,0,500000,85,0.2359,3706,3211,0.1336,0.007412,0.1525
Thoothukudi,8.7642,78.1348,Insulin,Primary Health Centre,4,2023,Pre-monsoon,0,500000,85,0.052,1467,1300,0.1138,0.002934,0.0584
Thoothukudi,8.7642,78.1348,Insulin,Primary Health Centre,5,2023,Pre-monsoon,0,500000,85,0.2409,2004,1718,0.1427,0.004008,0.081
Thoothukudi,8.7642,78.1348,Insulin,Primary Health Centre,6,2023,Southwest Monsoon,0,500000,85,0.2054,3279,3149,0.0396,0.006558,0.1345
Thoothukudi,8.7642,78.1348,Insulin,Primary Health Centre,8,2023,Southwest Monsoon,0,500000,85,0.1715,763,731,0.0419,0.001526,0.0288
Thoothukudi,8.7642,78.1348,Insulin,Primary Health Centre,9,2023,Southwest Monsoon,0,500000,85,0.2758,504,512,0.0,0.001008,0.0179
Thoothukudi,8.7642,78.1348,Insulin,Primary Health Centre,10,2023,Northeast Monsoon,1,500000,85,0.3586,2441,2183,0.1057,0.004882,0.0993
Thoothukudi,8.7642,78.1348,Insulin,Primary Health Centre,11,2023,Northeast Monsoon,1,500000,85,0.1135,3785,3832,0.0,0.00757,0.1558
Thoothukudi,8.7642,78.1348,Insulin,Primary Health Centre,12,2023,Northeast Monsoon,0,500000,85,0.0545,2916,2809,0.0367,0.005832,0.1193
Thoothukudi,8.7642,78.1348,Insulin,Primary Health Centre,1,2024,Winter,0,500000,85,0.2676,1874,1729,0.0774,0.003748,0.0755
Thoothukudi,8.7642,78.1348,Insulin,Primary Health Centre,2,2024,Winter,0,500000,85,0.2638,1975,1798,0.0896,0.00395,0.0797
Thoothukudi,8.7642,78.1348,Insulin,Primary Health Centre,3,2024,Pre-monsoon,0,500000,85,0.1689,4015,3476,0.1342,0.00803,0.1655
Thoothukudi,8.7642,78.1348,Insulin,Primary Health Centre,4,2024,Pre-monsoon,0,500000,85,0.2341,1076,1001,0.0697,0.002152,0.042
Thoothukudi,8.7642,78.1348,Insulin,Primary Health Centre,5,2024,Pre-monsoon,0,500000,85,0.1981,1478,1464,0.0095,0.002956,0.0589
Thoothukudi,8.7642,78.1348,Insulin,Primary Health Centre,6,2024,Southwest Monsoon,0,500000,85,0.1832,1428,1402,0.0182,0.002856,0.0568
Thoothukudi,8.7642,78.1348,Insulin,Primary Health Centre,7,2024,Southwest Monsoon,0,500000,85,0.2397,1897,1876,0.0111,0.003794,0.0765
Thoothukudi,8.7642,78.1348,Insulin,Primary Health Centre,8,2024,Southwest Monsoon,0,500000,85,0.1679,1823,1640,0.1004,0.003646,0.0734
Thoothukudi,8.7642,78.1348,Insulin,Primary Health Centre,9,2024,Southwest Monsoon,0,500000,85,0.2651,1479,1328,0.1021,0.002958,0.0589
Thoothukudi,8.7642,78.1348,Insulin,Primary Health Centre,10,2024,Northeast Monsoon,1,500000,85,0.3109,3315,3012,0.0914,0.00663,0.136
Thoothukudi,8.7642,78.1348,Insulin,Primary Health Centre,11,2024,Northeast Monsoon,1,500000,85,0.4014,1220,1201,0.0156,0.00244,0.048
Thoothukudi,8.7642,78.1348,Insulin,Primary Health Centre,12,2024,Northeast Monsoon,0,500000,85,0.1936,2267,2156,0.049,0.004534,0.092
Thoothukudi,8.7642,78.1348,Insulin,Pharmacy,1,2023,Winter,0,500000,85,0.1962,614,525,0.145,0.001228,0.0226
Thoothukudi,8.7642,78.1348,Insulin,Pharmacy,2,2023,Winter,0,500000,85,0.3199,714,667,0.0658,0.001428,0.0268
Thoothukudi,8.7642,78.1348,Insulin,Pharmacy,3,2023,Pre-monsoon,0,500000,85,0.2865,590,520,0.1186,0.00118,0.0216
Thoothukudi,8.7642,78.1348,Insulin,Pharmacy,4,2023,Pre-monsoon,0,500000,85,0.1944,580,535,0.0776,0.00116,0.0211
Thoothukudi,8.7642,78.1348,Insulin,Pharmacy,5,2023,Pre-monsoon,0,500000,85,0.1841,650,646,0.0062,0.0013,0.0241
Thoothukudi,8.7642,78.1348,Insulin,Pharmacy,6,2023,Southwest Monsoon,0,500000,85,0.1852,605,587,0.0298,0.00121,0.0222
Thoothukudi,8.7642,78.1348,Insulin,Pharmacy,7,2023,Southwest Monsoon,0,500000,85,0.2993,562,551,0.0196,0.001124,0.0204
Thoothukudi,8.7642,78.1348,Insulin,Pharmacy,8,2023,Southwest Monsoon,0,500000,85,0.3284,643,550,0.1446,0.001286,0.0238
Thoothukudi,8.7642,78.1348,Insulin,Pharmacy,9,2023,Southwest Monsoon,0,500000,85,0.2458,538,458,0.1487,0.001076,0.0194
Thoothukudi,8.7642,78.1348,Insulin,Pharmacy,11,2023,Northeast Monsoon,1,500000,85,0.2248,768,750,0.0234,0.001536,0.029
Thoothukudi,8.7642,78.1348,Insulin,Pharmacy,12,2023,Northeast Monsoon,0,500000,85,0.2393,718,620,0.1365,0.001436,0.0269
Thoothukudi,8.7642,78.1348,Insulin,Pharmacy,1,2024,Winter,0,500000,85,0.0568,308,291,0.0552,0.000616,0.0097
Thoothukudi,8.7642,78.1348,Insulin,Pharmacy,2,2024,Winter,0,500000,85,0.237,632,610,0.0348,0.001264,0.0233
Thoothukudi,8.7642,78.1348,Insulin,Pharmacy,3,2024,Pre-monsoon,0,500000,85,0.0682,600,549,0.085,0.0012,0.022
Thoothukudi,8.7642,78.1348,Insulin,Pharmacy,4,2024,Pre-monsoon,0,500000,85,0.194,446,442,0.009,0.000892,0.0155
Thoothukudi,8.7642,78.1348,Insulin,Pharmacy,5,2024,Pre-monsoon,0,500000,85,0.3375,624,555,0.1106,0.001248,0.023
Thoothukudi,8.7642,78.1348,Insulin,Pharmacy,6,2024,Southwest Monsoon,0,500000,85,0.3151,639,618,0.0329,0.001278,0.0236
Thoothukudi,8.7642,78.1348,Insulin,Pharmacy,7,2024,Southwest Monsoon,0,500000,85,0.2787,649,572,0.1186,0.001298,0.024
Thoothukudi,8.7642,78.1348,Insulin,Pharmacy,8,2024,Southwest Monsoon,0,500000,85,0.0634,359,346,0.0362,0.000718,0.0118
Thoothukudi,8.7642,78.1348,Insulin,Pharmacy,9,2024,Southwest Monsoon,0,500000,85,0.1532,719,626,0.1293,0.001438,0.027
Thoothukudi,8.7642,78.1348,Insulin,Pharmacy,10,2024,Northeast Monsoon,1,500000,85,0.4589,742,754,0.0,0.001484,0.0279
Thoothukudi,8.7642,78.1348,Insulin,Pharmacy,11,2024,Northeast Monsoon,1,500000,85,0.0802,920,919,0.0011,0.00184,0.0354
Thoothukudi,8.7642,78.1348,Salbutamol,Government Hospital,1,2023,Winter,1,500000,85,0.1887,2962,2885,0.026,0.005924,0.1212
Thoothukudi,8.7642,78.1348,Salbutamol,Government Hospital,2,2023,Winter,1,500000,85,0.5368,2910,2555,0.122,0.00582,0.119
Thoothukudi,8.7642,78.1348,Salbutamol,Government Hospital,3,2023,Pre-monsoon,0,500000,85,0.1156,1256,1106,0.1194,0.002512,0.0495
Thoothukudi,8.7642,78.1348,Salbutamol,Government Hospital,4,2023,Pre-monsoon,0,500000,85,0.2605,1847,1828,0.0103,0.003694,0.0744
Thoothukudi,8.7642,78.1348,Salbutamol,Government Hospital,5,2023,Pre-monsoon,0,500000,85,0.1699,1474,1485,0.0,0.002948,0.0587
Thoothukudi,8.7642,78.1348,Salbutamol,Government Hospital,7,2023,Southwest Monsoon,0,500000,85,0.1459,1337,1264,0.0546,0.002674,0.0529
Thoothukudi,8.7642,78.1348,Salbutamol,Government Hospital,8,2023,Southwest Monsoon,0,500000,85,0.2636,1580,1527,0.0335,0.00316,0.0631
Thoothukudi,8.7642,78.1348,Salbutamol,Government Hospital,9,2023,Southwest Monsoon,0,500000,85,0.2766,1620,1609,0.0068,0.00324,0.0648
Thoothukudi,8.7642,78.1348,Salbutamol,Government Hospital,10,2023,Northeast Monsoon,0,500000,85,0.1464,1203,1140,0.0524,0.002406,0.0473
Thoothukudi,8.7642,78.1348,Salbutamol,Government Hospital,11,2023,Northeast Monsoon,0,500000,85,0.1103,1689,1669,0.0118,0.003378,0.0677
Thoothukudi,8.7642,78.1348,Salbutamol,Government Hospital,12,2023,Northeast Monsoon,1,500000,85,0.416,2975,2949,0.0087,0.00595,0.1218
Thoothukudi,8.7642,78.1348,Salbutamol,Government Hospital,3,2024,Pre-monsoon,0,500000,85,0.2998,1503,1350,0.1018,0.003006,0.0599
Thoothukudi,8.7642,78.1348,Salbutamol,Government Hospital,4,2024,Pre-monsoon,0,500000,85,0.1074,1745,1655,0.0516,0.00349,0.0701
Thoothukudi,8.7642,78.1348,Salbutamol,Government Hospital,5,2024,Pre-monsoon,0,500000,85,0.0501,1032,982,0.0484,0.002064,0.0401
Thoothukudi,8.7642,78.1348,Salbutamol,Government Hospital,7,2024,Southwest Monsoon,0,500000,85,0.0624,1895,1647,0.1309,0.00379,0.0764
Thoothukudi,8.7642,78.1348,Salbutamol,Government Hospital,8,2024,Southwest Monsoon,0,500000,85,0.2595,1481,1408,0.0493,0.002962,0.059
Thoothukudi,8.7642,78.1348,Salbutamol,Government Hospital,9,2024,Southwest Monsoon,0,500000,85,0.1486,1090,990,0.0917,0.00218,0.0426
Thoothukudi,8.7642,78.1348,Salbutamol,Government Hospital,10,2024,Northeast Monsoon,0,500000,85,0.2921,1614,1378,0.1462,0.003228,0.0646
Thoothukudi,8.7642,78.1348,Salbutamol,Government Hospital,11,2024,Northeast Monsoon,0,500000,85,0.2511,1212,1163,0.0404,0.002424,0.0477
Thoothukudi,8.7642,78.1348,Salbutamol,Government Hospital,12,2024,Northeast Monsoon,1,500000,85,0.5453,2641,2397,0.0924,0.005282,0.1077
Thoothukudi,8.7642,78.1348,Salbutamol,Private Hospital,1,2023,Winter,1,500000,85,0.5292,1102,1024,0.0708,0.002204,0.0431
Thoothukudi,8.7642,78.1348,Salbutamol,Private Hospital,3,2023,Pre-monsoon,0,500000,85,0.1916,758,749,0.0119,0.001516,0.0286
Thoothukudi,8.7642,78.1348,Salbutamol,Private Hospital,4,2023,Pre-monsoon,0,500000,85,0.2126,727,667,0.0825,0.001454,0.0273
Thoothukudi,8.7642,78.1348,Salbutamol,Private Hospital,5,2023,Pre-monsoon,0,500000,85,0.1139,743,672,0.0956,0.001486,0.028
Thoothukudi,8.7642,78.1348,Salbutamol,Private Hospital,6,2023,Southwest Monsoon,0,500000,85,0.138,649,652,0.0,0.001298,0.024
Thoothukudi,8.7642,78.1348,Salbutamol,Private Hospital,7,2023,Southwest Monsoon,0,500000,85,0.1771,511,511,0.0,0.001022,0.0182
Thoothukudi,8.7642,78.1348,Salbutamol,Private Hospital,8,2023,Southwest Monsoon,0,500000,85,0.2826,744,703,0.0551,0.001488,0.028
Thoothukudi,8.7642,78.1348,Salbutamol,Private Hospital,9,2023,Southwest Monsoon,0,500000,85,0.097,622,579,0.0691,0.001244,0.0229
Thoothukudi,8.7642,78.1348,Salbutamol,Private Hospital,10,2023,Northeast Monsoon,0,500000,85,0.3381,513,506,0.0136,0.001026,0.0183
Thoothukudi,8.7642,78.1348,Salbutamol,Private Hospital,11,2023,Northeast Monsoon,0,500000,85,0.1989,780,795,0.0,0.00156,0.0295
Thoothukudi,8.7642,78.1348,Salbutamol,Private Hospital,12,2023,Northeast Monsoon,1,500000,85,0.5546,1364,1321,0.0315,0.002728,0.0541
Thoothukudi,8.7642,78.1348,Salbutamol,Private Hospital,1,2024,Winter,1,500000,85,0.1987,1031,997,0.033,0.002062,0.0401
Thoothukudi,8.7642,78.1348,Salbutamol,Private Hospital,2,2024,Winter,1,500000,85,0.0988,1374,1327,0.0342,0.002748,0.0545
Thoothukudi,8.7642,78.1348,Salbutamol,Private Hospital,4,2024,Pre-monsoon,0,500000,85,0.2102,611,543,0.1113,0.001222,0.0224
Thoothukudi,8.7642,78.1348,Salbutamol,Private Hospital,5,2024,Pre-monsoon,0,500000,85,0.1384,587,549,0.0647,0.001174,0.0214
Thoothukudi,8.7642,78.1348,Salbutamol,Private Hospital,6,2024,Southwest Monsoon,0,500000,85,0.2356,808,812,0.0,0.001616,0.0307
Thoothukudi,8.7642,78.1348,Salbutamol,Private Hospital,7,2024,Southwest Monsoon,0,500000,85,0.0507,573,570,0.0052,0.001146,0.0208
Thoothukudi,8.7642,78.1348,Salbutamol,Private Hospital,8,2024,Southwest Monsoon,0,500000,85,0.302,720,648,0.1,0.00144,0.027
Thoothukudi,8.7642,78.1348,Salbutamol,Private Hospital,9,2024,Southwest Monsoon,0,500000,85,0.1065,594,531,0.1061,0.001188,0.0217
Thoothukudi,8.7642,78.1348,Salbutamol,Private Hospital,10,2024,Northeast Monsoon,0,500000,85,0.3048,604,548,0.0927,0.001208,0.0221
Thoothukudi,8.7642,78.1348,Salbutamol,Private Hospital,11,2024,Northeast Monsoon,0,500000,85,0.087,749,721,0.0374,0.001498,0.0282
Thoothukudi,8.7642,78.1348,Salbutamol,Private Hospital,12,2024,Northeast Monsoon,1,500000,85,0.3184,978,841,0.1401,0.001956,0.0379
Thoothukudi,8.7642,78.1348,Salbutamol,Primary Health Centre,1,2023,Winter,1,500000,85,0.5447,336,326,0.0298,0.000672,0.0109
Thoothukudi,8.7642,78.1348,Salbutamol,Primary Health Centre,2,2023,Winter,1,500000,85,0.4038,418,356,0.1483,0.000836,0.0143
Thoothukudi,8.7642,78.1348,Salbutamol,Primary Health Centre,3,2023,Pre-monsoon,0,500000,85,0.0788,277,252,0.0903,0.000554,0.0084
Thoothukudi,8.7642,78.1348,Salbutamol,Primary Health Centre,4,2023,Pre-monsoon,0,500000,85,0.3207,245,219,0.1061,0.00049,0.0071
Thoothukudi,8.7642,78.1348,Salbutamol,Primary Health Centre,5,2023,Pre-monsoon,0,500000,85,0.2526,201,180,0.1045,0.000402,0.0052
Thoothukudi,8.7642,78.1348,Salbutamol,Primary Health Centre,6,2023,Southwest Monsoon,0,500000,85,0.1858,206,206,0.0,0.000412,0.0054
Thoothukudi,8.7642,78.1348,Salbutamol,Primary Health Centre,7,2023,Southwest Monsoon,0,500000,85,0.057,226,206,0.0885,0.000452,0.0063
Thoothukudi,8.7642,78.1348,Salbutamol,Primary Health Centre,8,2023,Southwest Monsoon,0,500000,85,0.127,234,227,0.0299,0.000468,0.0066
Thoothukudi,8.7642,78.1348,Salbutamol,Primary Health Centre,9,2023,Southwest Monsoon,0,500000,85,0.106,190,192,0.0,0.00038,0.0047
Thoothukudi,8.7642,78.1348,Salbutamol,Primary Health Centre,10,2023,Northeast Monsoon,0,500000,85,0.1087,248,245,0.0121,0.000496,0.0072
Thoothukudi,8.7642,78.1348,Salbutamol,Primary Health Centre,11,2023,Northeast Monsoon,0,500000,85,0.3116,226,204,0.0973,0.000452,0.0063
Thoothukudi,8.7642,78.1348,Salbutamol,Primary Health Centre,12,2023,Northeast Monsoon,1,500000,85,0.1685,265,238,0.1019,0.00053,0.0079
Thoothukudi,8.7642,78.1348,Salbutamol,Primary Health Centre,1,2024,Winter,1,500000,85,0.4488,308,300,0.026,0.000616,0.0097
Thoothukudi,8.7642,78.1348,Salbutamol,Primary Health Centre,2,2024,Winter,1,500000,85,0.2056,330,292,0.1152,0.00066,0.0106
Thoothukudi,8.7642,78.1348,Salbutamol,Primary Health Centre,3,2024,Pre-monsoon,0,500000,85,0.1269,221,200,0.095,0.000442,0.0061
Thoothukudi,8.7642,78.1348,Salbutamol,Primary Health Centre,4,2024,Pre-monsoon,0,500000,85,0.102,287,290,0.0,0.000574,0.0088
Thoothukudi,8.7642,78.1348,Salbutamol,Primary Health Centre,5,2024,Pre-monsoon,0,500000,85,0.1974,232,204,0.1207,0.000464,0.0065
Thoothukudi,8.7642,78.1348,Salbutamol,Primary Health Centre,6,2024,Southwest Monsoon,0,500000,85,0.1728,195,169,0.1333,0.00039,0.005
Thoothukudi,8.7642,78.1348,Salbutamol,Primary Health Centre,8,2024,Southwest Monsoon,0,500000,85,0.1093,212,198,0.066,0.000424,0.0057
Thoothukudi,8.7642,78.1348,Salbutamol,Primary Health Centre,9,2024,Southwest Monsoon,0,500000,85,0.3233,234,226,0.0342,0.000468,0.0066
Thoothukudi,8.7642,78.1348,Salbutamol,Primary Health Centre,10,2024,Northeast Monsoon,0,500000,85,0.3051,243,229,0.0576,0.000486,0.007
Thoothukudi,8.7642,78.1348,Salbutamol,Primary Health Centre,11,2024,Northeast Monsoon,0,500000,85,0.1944,264,264,0.0,0.000528,0.0079
Thoothukudi,8.7642,78.1348,Salbutamol,Pharmacy,1,2023,Winter,1,500000,85,0.3077,3039,2910,0.0424,0.006078,0.1244
Thoothukudi,8.7642,78.1348,Salbutamol,Pharmacy,3,2023,Pre-monsoon,0,500000,85,0.2599,1363,1200,0.1196,0.002726,0.054
Thoothukudi,8.7642,78.1348,Salbutamol,Pharmacy,4,2023,Pre-monsoon,0,500000,85,0.0814,2030,2044,0.0,0.00406,0.0821
